id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,pendidikan,jumlah_pengangguran,satuan,tahun
964,32,JAWA BARAT,3271,KOTA BOGOR,SD KE BAWAH,10602.0,ORANG,2019
965,32,JAWA BARAT,3271,KOTA BOGOR,SMP,10496.0,ORANG,2019
966,32,JAWA BARAT,3271,KOTA BOGOR,SMA,21680.0,ORANG,2019
967,32,JAWA BARAT,3271,KOTA BOGOR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5953.0,ORANG,2019
968,32,JAWA BARAT,3272,KOTA SUKABUMI,SD KE BAWAH,2273.0,ORANG,2019
969,32,JAWA BARAT,3272,KOTA SUKABUMI,SMP,2570.0,ORANG,2019
970,32,JAWA BARAT,3272,KOTA SUKABUMI,SMA,7538.0,ORANG,2019
971,32,JAWA BARAT,3272,KOTA SUKABUMI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,597.0,ORANG,2019
972,32,JAWA BARAT,3273,KOTA BANDUNG,SD KE BAWAH,14066.0,ORANG,2019
973,32,JAWA BARAT,3273,KOTA BANDUNG,SMP,16147.0,ORANG,2019
974,32,JAWA BARAT,3273,KOTA BANDUNG,SMA,51743.0,ORANG,2019
975,32,JAWA BARAT,3273,KOTA BANDUNG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,23111.0,ORANG,2019
976,32,JAWA BARAT,3274,KOTA CIREBON,SD KE BAWAH,2619.0,ORANG,2019
977,32,JAWA BARAT,3274,KOTA CIREBON,SMP,2551.0,ORANG,2019
978,32,JAWA BARAT,3274,KOTA CIREBON,SMA,6421.0,ORANG,2019
979,32,JAWA BARAT,3274,KOTA CIREBON,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2088.0,ORANG,2019
980,32,JAWA BARAT,3275,KOTA BEKASI,SD KE BAWAH,9086.0,ORANG,2019
981,32,JAWA BARAT,3275,KOTA BEKASI,SMP,16781.0,ORANG,2019
982,32,JAWA BARAT,3275,KOTA BEKASI,SMA,66847.0,ORANG,2019
983,32,JAWA BARAT,3275,KOTA BEKASI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,31400.0,ORANG,2019
984,32,JAWA BARAT,3276,KOTA DEPOK,SD KE BAWAH,8986.0,ORANG,2019
985,32,JAWA BARAT,3276,KOTA DEPOK,SMP,12796.0,ORANG,2019
986,32,JAWA BARAT,3276,KOTA DEPOK,SMA,40719.0,ORANG,2019
987,32,JAWA BARAT,3276,KOTA DEPOK,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,9824.0,ORANG,2019
988,32,JAWA BARAT,3277,KOTA CIMAHI,SD KE BAWAH,2362.0,ORANG,2019
989,32,JAWA BARAT,3277,KOTA CIMAHI,SMP,3156.0,ORANG,2019
990,32,JAWA BARAT,3277,KOTA CIMAHI,SMA,14269.0,ORANG,2019
991,32,JAWA BARAT,3277,KOTA CIMAHI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4173.0,ORANG,2019
992,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SD KE BAWAH,4462.0,ORANG,2019
993,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMP,3465.0,ORANG,2019
994,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMA,12221.0,ORANG,2019
995,32,JAWA BARAT,3278,KOTA TASIKMALAYA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1658.0,ORANG,2019
996,32,JAWA BARAT,3279,KOTA BANJAR,SD KE BAWAH,1104.0,ORANG,2019
997,32,JAWA BARAT,3279,KOTA BANJAR,SMP,754.0,ORANG,2019
998,32,JAWA BARAT,3279,KOTA BANJAR,SMA,3696.0,ORANG,2019
999,32,JAWA BARAT,3279,KOTA BANJAR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,218.0,ORANG,2019
1000,32,JAWA BARAT,3201,KABUPATEN BOGOR,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,14788.0,ORANG,2020
1001,32,JAWA BARAT,3201,KABUPATEN BOGOR,SD,67522.0,ORANG,2020
1002,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMP,72817.0,ORANG,2020
1003,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMA (UMUM),75799.0,ORANG,2020
1004,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMA (KEJURUAN),119828.0,ORANG,2020
1005,32,JAWA BARAT,3201,KABUPATEN BOGOR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,39977.0,ORANG,2020
1006,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2697.0,ORANG,2020
1007,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SD,27546.0,ORANG,2020
1008,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMP,30293.0,ORANG,2020
1009,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMA (UMUM),29303.0,ORANG,2020
1010,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMA (KEJURUAN),14473.0,ORANG,2020
1011,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5786.0,ORANG,2020
1012,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,4934.0,ORANG,2020
1013,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SD,42686.0,ORANG,2020
1014,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMP,30918.0,ORANG,2020
1015,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMA (UMUM),24505.0,ORANG,2020
1016,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMA (KEJURUAN),24631.0,ORANG,2020
1017,32,JAWA BARAT,3203,KABUPATEN CIANJUR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3342.0,ORANG,2020
1018,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,0.0,ORANG,2020
1019,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SD,20621.0,ORANG,2020
1020,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMP,39856.0,ORANG,2020
1021,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMA (UMUM),42656.0,ORANG,2020
1022,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMA (KEJURUAN),28089.0,ORANG,2020
1023,32,JAWA BARAT,3204,KABUPATEN BANDUNG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,16180.0,ORANG,2020
1024,32,JAWA BARAT,3205,KABUPATEN GARUT,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2583.0,ORANG,2020
1025,32,JAWA BARAT,3205,KABUPATEN GARUT,SD,27867.0,ORANG,2020
1026,32,JAWA BARAT,3205,KABUPATEN GARUT,SMP,26971.0,ORANG,2020
1027,32,JAWA BARAT,3205,KABUPATEN GARUT,SMA (UMUM),33567.0,ORANG,2020
1028,32,JAWA BARAT,3205,KABUPATEN GARUT,SMA (KEJURUAN),10192.0,ORANG,2020
1029,32,JAWA BARAT,3205,KABUPATEN GARUT,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2427.0,ORANG,2020
1030,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,0.0,ORANG,2020
1031,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SD,21857.0,ORANG,2020
1032,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMP,13148.0,ORANG,2020
1033,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMA (UMUM),13434.0,ORANG,2020
1034,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMA (KEJURUAN),14370.0,ORANG,2020
1035,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4481.0,ORANG,2020
1036,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,1011.0,ORANG,2020
1037,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SD,12144.0,ORANG,2020
1038,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMP,7237.0,ORANG,2020
1039,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMA (UMUM),5661.0,ORANG,2020
1040,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMA (KEJURUAN),10258.0,ORANG,2020
1041,32,JAWA BARAT,3207,KABUPATEN CIAMIS,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2114.0,ORANG,2020
1042,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,1669.0,ORANG,2020
1043,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SD,19666.0,ORANG,2020
1044,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMP,11372.0,ORANG,2020
1045,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMA (UMUM),9690.0,ORANG,2020
1046,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMA (KEJURUAN),12077.0,ORANG,2020
1047,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4039.0,ORANG,2020
1048,32,JAWA BARAT,3209,KABUPATEN CIREBON,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,9324.0,ORANG,2020
1049,32,JAWA BARAT,3209,KABUPATEN CIREBON,SD,20555.0,ORANG,2020
1050,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMP,22801.0,ORANG,2020
1051,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMA (UMUM),27117.0,ORANG,2020
1052,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMA (KEJURUAN),40591.0,ORANG,2020
1053,32,JAWA BARAT,3209,KABUPATEN CIREBON,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1757.0,ORANG,2020
1054,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,1388.0,ORANG,2020
1055,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SD,7250.0,ORANG,2020
1056,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMP,7763.0,ORANG,2020
1057,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMA (UMUM),8604.0,ORANG,2020
1058,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMA (KEJURUAN),10327.0,ORANG,2020
1059,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3466.0,ORANG,2020
1060,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,0.0,ORANG,2020
1061,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SD,11645.0,ORANG,2020
1062,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMP,9550.0,ORANG,2020
1063,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMA (UMUM),14705.0,ORANG,2020
1064,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMA (KEJURUAN),20994.0,ORANG,2020
1065,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,6168.0,ORANG,2020
1066,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,9098.0,ORANG,2020
1067,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SD,18887.0,ORANG,2020
1068,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMP,16622.0,ORANG,2020
1069,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMA (UMUM),16060.0,ORANG,2020
1070,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMA (KEJURUAN),22182.0,ORANG,2020
1071,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3812.0,ORANG,2020
1072,32,JAWA BARAT,3213,KABUPATEN SUBANG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2500.0,ORANG,2020
1073,32,JAWA BARAT,3213,KABUPATEN SUBANG,SD,10702.0,ORANG,2020
1074,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMP,22923.0,ORANG,2020
1075,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMA (UMUM),16337.0,ORANG,2020
1076,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMA (KEJURUAN),19721.0,ORANG,2020
1077,32,JAWA BARAT,3213,KABUPATEN SUBANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,6000.0,ORANG,2020
1078,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2963.0,ORANG,2020
1079,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SD,9848.0,ORANG,2020
1080,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMP,7623.0,ORANG,2020
1081,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMA (UMUM),8652.0,ORANG,2020
1082,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMA (KEJURUAN),14493.0,ORANG,2020
1083,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4306.0,ORANG,2020
1084,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,8479.0,ORANG,2020
1085,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SD,16077.0,ORANG,2020
1086,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMP,27905.0,ORANG,2020
1087,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMA (UMUM),30187.0,ORANG,2020
1088,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMA (KEJURUAN),43900.0,ORANG,2020
1089,32,JAWA BARAT,3215,KABUPATEN KARAWANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,7350.0,ORANG,2020
1090,32,JAWA BARAT,3216,KABUPATEN BEKASI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2631.0,ORANG,2020
1091,32,JAWA BARAT,3216,KABUPATEN BEKASI,SD,19565.0,ORANG,2020
1092,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMP,21685.0,ORANG,2020
1093,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMA (UMUM),52765.0,ORANG,2020
1094,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMA (KEJURUAN),78946.0,ORANG,2020
1095,32,JAWA BARAT,3216,KABUPATEN BEKASI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,36843.0,ORANG,2020
1096,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,4832.0,ORANG,2020
1097,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SD,22449.0,ORANG,2020
1098,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMP,17154.0,ORANG,2020
1099,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMA (UMUM),23553.0,ORANG,2020
1100,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMA (KEJURUAN),18112.0,ORANG,2020
1101,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5457.0,ORANG,2020
1102,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,474.0,ORANG,2020
1103,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SD,2951.0,ORANG,2020
1104,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMP,3489.0,ORANG,2020
1105,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMA (UMUM),2042.0,ORANG,2020
1106,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMA (KEJURUAN),2836.0,ORANG,2020
1107,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,684.0,ORANG,2020
1108,32,JAWA BARAT,3271,KOTA BOGOR,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,1915.0,ORANG,2020
1109,32,JAWA BARAT,3271,KOTA BOGOR,SD,10983.0,ORANG,2020
1110,32,JAWA BARAT,3271,KOTA BOGOR,SMP,7370.0,ORANG,2020
1111,32,JAWA BARAT,3271,KOTA BOGOR,SMA (UMUM),16354.0,ORANG,2020
1112,32,JAWA BARAT,3271,KOTA BOGOR,SMA (KEJURUAN),21970.0,ORANG,2020
1113,32,JAWA BARAT,3271,KOTA BOGOR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,6611.0,ORANG,2020
1114,32,JAWA BARAT,3272,KOTA SUKABUMI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,123.0,ORANG,2020
1115,32,JAWA BARAT,3272,KOTA SUKABUMI,SD,2578.0,ORANG,2020
1116,32,JAWA BARAT,3272,KOTA SUKABUMI,SMP,2413.0,ORANG,2020
1117,32,JAWA BARAT,3272,KOTA SUKABUMI,SMA (UMUM),5976.0,ORANG,2020
1118,32,JAWA BARAT,3272,KOTA SUKABUMI,SMA (KEJURUAN),4516.0,ORANG,2020
1119,32,JAWA BARAT,3272,KOTA SUKABUMI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1389.0,ORANG,2020
1120,32,JAWA BARAT,3273,KOTA BANDUNG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2662.0,ORANG,2020
1121,32,JAWA BARAT,3273,KOTA BANDUNG,SD,11440.0,ORANG,2020
1122,32,JAWA BARAT,3273,KOTA BANDUNG,SMP,13324.0,ORANG,2020
1123,32,JAWA BARAT,3273,KOTA BANDUNG,SMA (UMUM),54215.0,ORANG,2020
1124,32,JAWA BARAT,3273,KOTA BANDUNG,SMA (KEJURUAN),33242.0,ORANG,2020
1125,32,JAWA BARAT,3273,KOTA BANDUNG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,32198.0,ORANG,2020
1126,32,JAWA BARAT,3274,KOTA CIREBON,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,3510.0,ORANG,2020
1127,32,JAWA BARAT,3274,KOTA CIREBON,SD,3074.0,ORANG,2020
1128,32,JAWA BARAT,3274,KOTA CIREBON,SMP,921.0,ORANG,2020
1129,32,JAWA BARAT,3274,KOTA CIREBON,SMA (UMUM),5036.0,ORANG,2020
1130,32,JAWA BARAT,3274,KOTA CIREBON,SMA (KEJURUAN),3161.0,ORANG,2020
1131,32,JAWA BARAT,3274,KOTA CIREBON,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1464.0,ORANG,2020
1132,32,JAWA BARAT,3275,KOTA BEKASI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2322.0,ORANG,2020
1133,32,JAWA BARAT,3275,KOTA BEKASI,SD,6155.0,ORANG,2020
1134,32,JAWA BARAT,3275,KOTA BEKASI,SMP,26353.0,ORANG,2020
1135,32,JAWA BARAT,3275,KOTA BEKASI,SMA (UMUM),32936.0,ORANG,2020
1136,32,JAWA BARAT,3275,KOTA BEKASI,SMA (KEJURUAN),42396.0,ORANG,2020
1137,32,JAWA BARAT,3275,KOTA BEKASI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,51149.0,ORANG,2020
1138,32,JAWA BARAT,3276,KOTA DEPOK,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,5482.0,ORANG,2020
1139,32,JAWA BARAT,3276,KOTA DEPOK,SD,8831.0,ORANG,2020
1140,32,JAWA BARAT,3276,KOTA DEPOK,SMP,11176.0,ORANG,2020
1141,32,JAWA BARAT,3276,KOTA DEPOK,SMA (UMUM),21713.0,ORANG,2020
1142,32,JAWA BARAT,3276,KOTA DEPOK,SMA (KEJURUAN),42304.0,ORANG,2020
1143,32,JAWA BARAT,3276,KOTA DEPOK,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,28526.0,ORANG,2020
1144,32,JAWA BARAT,3277,KOTA CIMAHI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,322.0,ORANG,2020
1145,32,JAWA BARAT,3277,KOTA CIMAHI,SD,1588.0,ORANG,2020
1146,32,JAWA BARAT,3277,KOTA CIMAHI,SMP,7978.0,ORANG,2020
1147,32,JAWA BARAT,3277,KOTA CIMAHI,SMA (UMUM),10279.0,ORANG,2020
1148,32,JAWA BARAT,3277,KOTA CIMAHI,SMA (KEJURUAN),11567.0,ORANG,2020
1149,32,JAWA BARAT,3277,KOTA CIMAHI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,7321.0,ORANG,2020
1150,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,864.0,ORANG,2020
1151,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SD,8737.0,ORANG,2020
1152,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMP,2542.0,ORANG,2020
1153,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMA (UMUM),4855.0,ORANG,2020
1154,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMA (KEJURUAN),7983.0,ORANG,2020
1155,32,JAWA BARAT,3278,KOTA TASIKMALAYA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2460.0,ORANG,2020
1156,32,JAWA BARAT,3279,KOTA BANJAR,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,129.0,ORANG,2020
1157,32,JAWA BARAT,3279,KOTA BANJAR,SD,1056.0,ORANG,2020
1158,32,JAWA BARAT,3279,KOTA BANJAR,SMP,1040.0,ORANG,2020
1159,32,JAWA BARAT,3279,KOTA BANJAR,SMA (UMUM),1365.0,ORANG,2020
1160,32,JAWA BARAT,3279,KOTA BANJAR,SMA (KEJURUAN),2343.0,ORANG,2020
1161,32,JAWA BARAT,3279,KOTA BANJAR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,677.0,ORANG,2020
1162,32,JAWA BARAT,3201,KABUPATEN BOGOR,SD KE BAWAH,87425.0,ORANG,2021
1163,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMP,62464.0,ORANG,2021
1164,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMA (UMUM),70395.0,ORANG,2021
1165,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMA (KEJURUAN),102884.0,ORANG,2021
1166,32,JAWA BARAT,3201,KABUPATEN BOGOR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,17436.0,ORANG,2021
1167,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SD KE BAWAH,35424.0,ORANG,2021
1168,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMP,26774.0,ORANG,2021
1169,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMA (UMUM),25255.0,ORANG,2021
1170,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMA (KEJURUAN),26696.0,ORANG,2021
1171,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2132.0,ORANG,2021
1172,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SD KE BAWAH,41565.0,ORANG,2021
1173,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMP,25909.0,ORANG,2021
1174,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMA (UMUM),19472.0,ORANG,2021
1175,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMA (KEJURUAN),19215.0,ORANG,2021
1176,32,JAWA BARAT,3203,KABUPATEN CIANJUR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3401.0,ORANG,2021
1177,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SD KE BAWAH,29774.0,ORANG,2021
1178,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMP,32909.0,ORANG,2021
1179,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMA (UMUM),55342.0,ORANG,2021
1180,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMA (KEJURUAN),20976.0,ORANG,2021
1181,32,JAWA BARAT,3204,KABUPATEN BANDUNG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,12907.0,ORANG,2021
1182,32,JAWA BARAT,3205,KABUPATEN GARUT,SD KE BAWAH,36023.0,ORANG,2021
1183,32,JAWA BARAT,3205,KABUPATEN GARUT,SMP,20359.0,ORANG,2021
1184,32,JAWA BARAT,3205,KABUPATEN GARUT,SMA (UMUM),30617.0,ORANG,2021
1185,32,JAWA BARAT,3205,KABUPATEN GARUT,SMA (KEJURUAN),14404.0,ORANG,2021
1186,32,JAWA BARAT,3205,KABUPATEN GARUT,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2809.0,ORANG,2021
1187,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SD KE BAWAH,23584.0,ORANG,2021
1188,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMP,9884.0,ORANG,2021
1189,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMA (UMUM),4769.0,ORANG,2021
1190,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMA (KEJURUAN),15545.0,ORANG,2021
1191,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3889.0,ORANG,2021
1192,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SD KE BAWAH,8775.0,ORANG,2021
1193,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMP,4340.0,ORANG,2021
1194,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMA (UMUM),5453.0,ORANG,2021
1195,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMA (KEJURUAN),11536.0,ORANG,2021
1196,32,JAWA BARAT,3207,KABUPATEN CIAMIS,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3857.0,ORANG,2021
1197,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SD KE BAWAH,24349.0,ORANG,2021
1198,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMP,14095.0,ORANG,2021
1199,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMA (UMUM),7757.0,ORANG,2021
1200,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMA (KEJURUAN),14087.0,ORANG,2021
1201,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3089.0,ORANG,2021
1202,32,JAWA BARAT,3209,KABUPATEN CIREBON,SD KE BAWAH,35239.0,ORANG,2021
